#       0               1       2        3           4           5             6               7              8              9             10             11           12               13             14                  15                 16              17               18               19             20               21             22               23               24              25              26             27             28            29              30                    31                    32             33               34               35             36               37               38                   39                40                 41                 42                43                 44              45                46              47               48            49              50               51                  52                 53                 54                55                  56                    57                58                 59            60            61           62             63              64              65           66            67             68           69          70            71          72            73          74             75             76             77           78            79                    80             81              82           83                 84               85            86                87               88                 89                         90                        91                 92              93               94              95             96              97              98             99              100           101        102         103
    ObjectID         plate    mjd    fiberID       RA          Dec       model_mag_u     model_mag_g    model_mag_r    model_mag_i    model_mag_z      mag_fuv      mag_nuv     mmag_extinc_u     mmag_extinc_g     mmag_extinc_r     mmag_extinc_i     mmag_extinc_z      mmag_err_u      mmag_err_g      mmag_err_r      mmag_err_i      mmag_err_z      mag_err_fuv      mag_err_nuv     mag_u_dered    mag_g_dered    mag_r_dered    mag_i_dered    mag_z_dered     mag_fuv_dered_fm     mag_nuv_dered_fm        mag_ab_u        mag_ab_g        mag_ab_r        mag_ab_i        mag_ab_z        mag_u_abs          mag_g_abs          mag_r_abs          mag_i_abs          mag_z_abs        mag_fuv_abs        mag_nuv_abs         flux_u           flux_g           flux_r           flux_i           flux_z       flux_fuv       flux_nuv         flux_sca_u         flux_sca_g         flux_sca_r         flux_sca_i         flux_sca_z         flux_sca_fuv         flux_sca_nuv       flux_fuv_synth    flux_nuv_synth     R90_r        E(B-V)        S2N_r      S2N_FUV_auto     redshift      redshift_err      AV_MK     AV_GAL_synth     A_lamb_u     A_lamb_g     A_lamb_r     A_lamb_i     A_lamb_z   A_lamb_fuv   A_lamb_nuv     Dn4000_Synth   Dn4000_Obs     Morph_Type    Survey       Scaling_Factor   log10([NII]/Ha)   log10(EW(Ha))    WHAN_Class   log10([NII]/Ha)  log10([OIII]/Hb)     BPT_Class  young_pop_ratio   interm_pop_ratio   old_pop_ratio   Luminosity_Distance(Mpc)     Chi2_Goodness      Chi2_Relative_Goodness        Age          Metallicity        M2L_u           M2L_g           M2L_r           M2L_i           M2L_z        Mcor_gal        Petro_rad_r      R50_r      R50_u    fiberMag_z    H_alpha_flux
587738067800097109    1865    53312     384      111.6742    44.2838900     19.82914       18.39065       17.61430       17.17513       16.87431       21.45036     21.50253        0.47381           0.34862           0.25285           0.19173           0.13594          0.04886         0.00873         0.00662         0.00656         0.01276          0.31819          0.22963        19.35533       18.04202       17.36145       16.98341       16.73837          20.72054             20.70687             19.31533        18.05203        17.37145        16.99340        16.75837       -18.57904          -19.84234          -20.52292          -20.90097          -21.13600          -17.17383          -17.18750         16.16296         29.61034         32.13415         30.93008         26.94674      24.31707       11.56433          14.74837           27.01883           29.32174           28.22306           24.58834             22.18882             10.55221           56.00671         20.45338        2.84790     0.09189067     24.0965       3.413049       0.0842944       1.62e-04       0.2849        0.2180         0.450        0.347        0.250        0.192        0.138        0.747        0.814          1.408         1.378            3         ['AIS']         0.91248           -0.30605         1.17184            2         -0.30605            -0.37089            2          0.20020            0.21968         0.58012            379.21                     0.51923                   0.17308           8.60580         -0.61980         1.09510         1.64340         1.56820         1.35360         1.17490       10.74910         5.63640       2.69570    0.78879      19.31657      410.90400
587738196647870513    1866    53314     217      112.5345    44.9259300     19.42058       18.20155       17.67048       17.24198       17.07900       20.97131     21.01583        0.42963           0.31612           0.22928           0.17385           0.12326          0.05675         0.00710         0.00660         0.00726         0.01704          0.22226          0.16408        18.99095       17.88543       17.44121       17.06812       16.95574          20.29560             20.27915             18.95095        17.89543        17.45120        17.07813        16.97574       -18.41400          -19.46952          -19.91375          -20.28682          -20.38921          -17.06935          -17.08579         22.60856         34.20452         29.85842         28.60811         22.05760      35.96576       17.14770          23.77758           35.97313           31.40230           30.08734           23.19813             37.82544             18.03435          134.09127         40.80992        3.02092     0.08507836     17.5578       4.886126       0.0668855       7.94e-05       0.2637        0.4190         0.416        0.321        0.232        0.178        0.128        0.691        0.754          1.236         1.275            3         ['AIS']         1.05171           -0.42408         1.71254            1         -0.42408            -0.36793            1          0.37083            0.26037         0.36880            297.16                     0.43297                   0.14432           8.28860         -0.69890         0.75130         1.33010         1.37260         1.21610         1.06520       10.52140         3.44650       1.69120    0.66478      20.42696     1049.05300
587738066190336456    1866    53314     633      114.5901    45.5531200     19.77343       18.25670       17.39359       16.97606       16.64394       20.95872     21.04927        0.28837           0.21218           0.15389           0.11669           0.08273          0.05572         0.00787         0.00581         0.00550         0.01122          0.22203          0.18225        19.48506       18.04452       17.23970       16.85937       16.56120          20.51293             20.56326             19.44506        18.05452        17.24970        16.86937        16.58121       -18.78695          -20.17749          -20.98231          -21.36264          -21.65080          -17.71909          -17.66876         14.34264         29.54251         35.94734         34.67313         31.72271      29.44137       13.19973          10.80626           22.25839           27.08402           26.12398           23.90103             22.18218              9.94515           53.04780         20.21723        3.23305     0.05612960     24.4553       4.891176       0.0975627       1.51e-04       0.1740        0.1350         0.275        0.212        0.153        0.117        0.084        0.456        0.497          1.525         1.518            3         ['AIS']         0.75344           -0.21152         0.91068            2         -0.21152            -0.41581            2          0.20246            0.02791         0.76963            443.00                     0.53062                   0.17687           8.77830         -0.47260         1.56580         2.08410         1.90920         1.58650         1.34080       10.66400         3.73570       1.61620    1.30639      19.06760      245.96100
587738196112507150    1867    53317     560      115.2085    47.8696000     19.80612       18.35659       17.62136       17.18011       16.82810       21.17733     21.55426        0.42471           0.31250           0.22665           0.17186           0.12185          0.07161         0.00804         0.00683         0.00676         0.01946          0.28168          0.23396        19.38141       18.04409       17.39472       17.00825       16.70625          20.51185             20.82874             19.34141        18.05409        17.40471        17.01825        16.72625       -18.42907          -19.71639          -20.36577          -20.75223          -21.04423          -17.25863          -16.94174         15.77935         29.55422         31.16469         30.23021         27.75583      29.47058       10.33647          14.60991           27.36391           28.85502           27.98980           25.69880             27.28647              9.57041           35.12416         12.19251        3.48539     0.08379015     17.5185       3.855431       0.0798703       7.69e-05       0.2597        0.4260         0.410        0.316        0.228        0.175        0.126        0.681        0.742          1.386         1.352            3         ['AIS']         0.92589           -0.36645         1.28190            2         -0.36645            -0.50426            1          0.20651            0.08739         0.70610            358.18                     0.65284                   0.21761           7.45030         -0.52580         0.16100         0.39310         0.49900         0.47720         0.44760        8.85310         8.15010       3.84500    1.92244      23.40231      365.37900
587738066730352947    1870    53383     246      118.9604    52.1592500     19.17950       18.06273       17.46651       17.15184       16.88813       20.76783     20.65957        0.22529           0.16576           0.12023           0.09116           0.06464          0.03160         0.00641         0.00558         0.00578         0.01331          0.26546          0.19075        18.95422       17.89697       17.34628       17.06068       16.82349          20.41406             20.27388             18.91421        17.90697        17.35628        17.07068        16.84349       -17.07692          -18.08416          -18.63485          -18.92045          -19.14764          -15.57707          -15.71724         23.38670         33.84289         32.58628         28.80508         24.91485      32.24806       17.23113          31.33479           45.34457           43.66090           38.59464           33.38229             43.20774             23.08722          145.75884         44.82461        3.41869     0.04454271     20.1598       4.091071       0.0363412       8.36e-05       0.1381        0.4980         0.218        0.168        0.121        0.093        0.067        0.362        0.395          1.247         1.198            3         ['AIS']         1.33986           -0.47190         1.62865            1         -0.47190            -0.56480            1          0.45814            0.19289         0.34896            157.84                     0.10562                   0.03521           9.39650         -0.32880         3.40090         3.07060         2.41510         1.92530         1.57820       11.29500         3.34300       1.49800    0.76328      16.84206      942.67100
587738067804750047    1870    53383     376      119.1260    53.8327100     19.46960       18.26816       17.59702       17.18571       16.93108       20.79388     20.25637        0.16623           0.12231           0.08871           0.06727           0.04769          0.04047         0.00756         0.00605         0.00644         0.01389          0.32295          0.17364        19.30337       18.14584       17.50831       17.11844       16.88339          20.53891             19.97840             19.26337        18.15585        17.51831        17.12844        16.90339       -18.96953          -20.07705          -20.71459          -21.10446          -21.32951          -17.69399          -18.25450         16.95528         26.91011         28.06873         27.31273         23.57753      28.74504       22.62078          17.52486           27.81411           29.01165           28.23025           24.36957             29.71068             23.38068           52.69065         20.61015        3.35480     0.03210268     17.1598       3.362711       0.0976001       8.43e-05       0.0995        0.4240         0.157        0.121        0.087        0.067        0.048        0.261        0.284          1.340         1.294            3         ['AIS']         1.03359           -0.26315         1.31685            2         -0.26315             0.01185            2          0.31992            0.16160         0.51848            443.18                     0.11104                   0.03701           8.06030         -0.56690         0.49040         1.02870         1.24090         1.12400         1.01530       10.08520         5.43200       2.43310   15.42141      15.45638      433.68300
587738065657987249    1871    53384      60      123.0546    54.2611800     19.55893       17.86653       17.18406       16.81235       16.55087       21.54148     21.76408        0.22687           0.16693           0.12107           0.09180           0.06509          0.04362         0.00656         0.00507         0.00514         0.01038          0.42690          0.46809        19.33206       17.69960       17.06299       16.72055       16.48577          21.19014             21.38104             19.29206        17.70960        17.07299        16.73055        16.50578       -17.13163          -18.71409          -19.35070          -19.69314          -19.91791          -15.23355          -15.04265         16.51311         40.58966         42.30101         39.40226         34.00496      15.77871        6.21512          14.52117           35.69342           37.19834           34.64925           29.90302             13.87536              5.46541           26.79167          9.56549        3.43885     0.04423669     27.3906       2.543901       0.0440937       1.10e-04       0.1371        0.2490         0.216        0.167        0.120        0.092        0.066        0.359        0.392          1.590         1.345            3         ['AIS']         0.87937           -0.55463         1.21798            1         -0.55463             0.92533            3          0.07703            0.00002         0.92295            192.64                     0.28853                   0.09618           9.47760         -0.36350         3.88330         3.56970         2.81860         2.24480         1.84150       10.93900         3.33000       1.51920 -9999.00000      21.73530      506.21000
587738195579044192    1871    53384     167      121.9442    54.5384300     18.78718       17.58433       17.05560       16.71336       16.46414       20.24349     19.98158        0.21673           0.15947           0.11566           0.08770           0.06218          0.02706         0.00531         0.00493         0.00515         0.01251          0.21384          0.17312        18.57045       17.42486       16.93995       16.62565       16.40196          19.90872             19.61661             18.53045        17.43486        16.94994        16.63566        16.42196       -17.77366          -18.86925          -19.35417          -19.66845          -19.88215          -16.39538          -16.68750         33.30220         52.27710         47.37735         43.00086         36.73417      51.36155       31.56621          36.99002           58.06616           52.62382           47.76268           40.80204             57.04922             35.06179          173.89913         56.80859        3.22312     0.04214996     30.6635       5.078671       0.0418029       7.87e-05       0.1307        0.4150         0.206        0.159        0.115        0.088        0.063        0.342        0.373          1.230         1.153            3         ['AIS']         1.11074           -0.52855         1.67797            1         -0.52855            -0.21342            1          0.37530            0.19626         0.42844            182.31                     0.49886                   0.16629           9.77770         -0.17550         7.03440         5.34410         3.81120         2.84810         2.21650       11.16810         3.27070       1.44720    0.92520      22.29593     1465.20900
587738197189722358    1871    53384     388      120.2619    55.2480500     19.37641       17.82024       17.09558       16.70119       16.42153       20.97291     20.61629        0.23116           0.17009           0.12336           0.09354           0.06632          0.04563         0.00838         0.00880         0.00904         0.01489          0.30655          0.19264        19.14524       17.65015       16.97222       16.60765       16.35521          20.61558             20.22672             19.10525        17.66015        16.98222        16.61765        16.37521       -17.47933          -18.92443          -19.60236          -19.96693          -20.20937          -15.96900          -16.35786         19.61340         42.48107         45.98951         43.72010         38.35043      26.78529       17.99613          15.41473           33.38707           36.14446           34.36086           30.14069             21.05132             14.14367           73.96190         24.19037        3.46414     0.04499118     29.1430       3.542706       0.0473688       1.74e-04       0.1395        0.2780         0.220        0.170        0.122        0.094        0.067        0.366        0.399          1.459         1.440            3         ['AIS']         0.78593           -0.19587         0.98390            2         -0.19587            -0.36749            2          0.17300            0.05552         0.77148            207.45                     1.07482                   0.35827           8.56470         -0.62850         1.40810         2.00020         1.90320         1.58100         1.32130       11.50960         7.61170       3.59280    0.67388      17.97829      295.17600
587738196117094422    1872    53386     464      123.6690    57.0207800     19.20501       18.17942       17.66430       17.36265       17.14847       20.45268     20.66857        0.24707           0.18179           0.13185           0.09998           0.07089          0.03426         0.00644         0.00607         0.00652         0.01911          0.23540          0.18728        18.95794       17.99763       17.53245       17.26267       17.07758          20.07599             20.25789             18.91794        18.00763        17.54245        17.27267        17.09758       -17.05606          -17.96637          -18.43155          -18.70133          -18.87642          -15.89801          -15.71611         23.30650         30.84633         27.45154         23.91515         19.71616      44.02835       17.48678          20.80748           27.53886           24.50808           21.35087           17.60211             39.30745             15.61177          110.33015         37.00790        2.87495     0.04742879     24.9401       4.613514       0.0360633       6.81e-05       0.1470        0.1440         0.232        0.179        0.129        0.099        0.071        0.385        0.420          1.292         1.223            3         ['AIS']         0.89278           -0.57722         1.61415            1         -0.57722            -0.05301            1          0.28872            0.22417         0.48711            156.60                     0.42401                   0.14134           8.20000         -0.52190         0.39770         0.77390         0.83490         0.73670         0.65800        9.92860        12.16290       5.12870    1.66245      21.97512      897.65100
587738067269714130    1872    53386     534      123.6367    57.2203200     19.30049       18.04915       17.46127       17.09345       16.84772       21.28980     20.61928        0.23227           0.17090           0.12395           0.09399           0.06664          0.04123         0.00636         0.00562         0.00563         0.01585          0.38112          0.19341        19.06822       17.87825       17.33732       16.99946       16.78108          20.92822             20.22508             19.02822        17.88825        17.34732        17.00946        16.80108       -17.30998          -18.44995          -18.99088          -19.32874          -19.53712          -15.40998          -16.11312         21.05547         34.43146         32.85631         30.47594         25.90731      20.08352       18.02336          24.92983           40.76710           38.90211           36.08373           30.67444             23.77903             21.33979           90.90380         31.07904        3.13894     0.04552611     25.0888       2.849519       0.0424439       1.04e-04       0.1411        0.4590         0.223        0.172        0.124        0.095        0.068        0.370        0.403          1.245         1.200            3         ['AIS']         1.18401           -0.44065         1.56591            1         -0.44065            -0.57479            1          0.41190            0.20914         0.37896            185.20                     0.97635                   0.32545           8.37800         -0.99630         0.68190         1.28580         1.43650         1.30140         1.17590        9.94650         3.08000       1.49400    8.86243      19.73960      788.04100
587738067808878763    1874    54452     450      128.9637    61.6169400     19.37557       18.23938       17.66501       17.17651       16.95860       20.35984     20.31046        0.35878           0.26399           0.19147           0.14518           0.10294          0.03544         0.00704         0.00602         0.00606         0.01243          0.25891          0.09379        19.01678       17.97539       17.47354       17.03133       16.85566          19.81078             19.71186             18.97679        17.98539        17.48354        17.04133        16.87566       -18.67169          -19.66309          -20.16494          -20.60715          -20.77282          -17.83770          -17.93662         22.07684         31.48469         28.98216         29.59437         24.18746      56.21041       28.91497          12.05432           17.19117           15.82474           16.15902           13.20675             30.69182             15.78805          111.10750         41.77562        3.24581     0.06913183     19.5064       4.194482       0.0757302       8.94e-05       0.2143       -0.0200         0.338        0.261        0.188        0.144        0.104        0.562        0.612          1.276         1.229            3         ['AIS']         0.54602           -0.51754         1.65247            1         -0.51754             0.17049            1          0.40894            0.16614         0.42491            338.61                     0.83717                   0.27906           9.31490         -0.31650         4.23550         3.95760         2.96720         2.25060         1.76660       11.86070         3.54600       1.50520    1.79705      17.93677      930.49900
587739115770675823    1920    53314      99      117.7132    17.0334700     19.52016       18.30455       17.65137       17.28003       17.06005       21.60798     20.58783        0.20727           0.15251           0.11061           0.08387           0.05947          0.06134         0.00885         0.00733         0.00811         0.01767          0.31785          0.15261        19.31289       18.15204       17.54076       17.19616       17.00058          21.29499             20.24660             19.27289        18.16204        17.55076        17.20616        17.02058       -18.73329          -19.84414          -20.45542          -20.80002          -20.98560          -16.71119          -17.75958         16.80726         26.75713         27.24224         25.42595         21.16519      14.32620       17.66954          11.93080           18.99380           19.33816           18.04885           15.02432             10.16959             12.54289           53.35081         19.91588        3.49194     0.03940790     17.0314       3.416662       0.0884863       9.56e-05       0.1222        0.2930         0.193        0.149        0.107        0.082        0.059        0.320        0.349          1.320         1.331            3         ['AIS']         0.70986           -0.40441         1.35174            1         -0.40441            -0.59873            1          0.33576            0.20807         0.45617            399.24                     0.19478                   0.06493           8.84300         -0.61010         1.56240         1.95580         1.79100         1.51070         1.28880       11.36760         4.20710       1.92240 -9999.00000      22.72982      354.74200
587739153888903841    1921    53317     221      117.4603    16.6811900     19.56960       18.25985       17.58580       17.18348       16.87997       21.49691     20.82622        0.18441           0.13569           0.09841           0.07462           0.05291          0.05058         0.00896         0.00696         0.00659         0.02256          0.11350          0.06563        19.38519       18.12417       17.48739       17.10886       16.82706          21.22027             20.52463             19.34519        18.13416        17.49739        17.11886        16.84706       -17.51362          -18.72465          -19.36142          -19.73995          -20.01175          -15.63853          -16.33418         15.72450         27.45310         28.61480         27.55479         24.83306      15.34682       13.67782          22.26941           38.87973           40.52496           39.02374           35.16916             21.73453             19.37085           92.56808         27.06860        3.16531     0.03483095     19.0035       9.568125       0.0535008       9.88e-05       0.1080        0.5580         0.170        0.131        0.095        0.073        0.052        0.283        0.309          1.298         1.272            3         ['MIS']         1.41622           -0.44288         1.41581            1         -0.44288            -0.65374            1          0.36695            0.16910         0.46395            235.38                     0.40779                   0.13593           9.62880         -0.23810         6.05670         4.95960         3.64370         2.80420         2.22710       11.59420         5.90680       2.48180    0.66450      17.62198      534.23500
587738371668181490    1921    53317     430      117.6109    17.6036200     18.95792       17.82808       17.33295       16.98025       16.82155       20.93769     19.99698        0.22950           0.16886           0.12247           0.09287           0.06585          0.02809         0.00581         0.00532         0.00535         0.01314          0.21447          0.10201        18.72842       17.65922       17.21047       16.88738       16.75570          20.58053             19.60759             18.68842        17.66922        17.22048        16.89738        16.77570       -19.33307          -20.35227          -20.80101          -21.12411          -21.24579          -17.44096          -18.41390         28.79287         42.12767         36.92791         33.79007         26.52004      27.66418       31.82954          29.76850           43.55514           38.17919           34.93502           27.41866             28.60156             32.90807          119.01723         44.13228        3.19633     0.04497021     21.1142       5.063702       0.0890753       4.48e-05       0.1394        0.4350         0.220        0.170        0.122        0.094        0.067        0.365        0.398          1.212         1.201            3         ['AIS']         1.03388           -0.45975         1.61170            1         -0.45975            -0.35722            1          0.52390            0.17708         0.29901            402.07                     0.50976                   0.16992           9.38820         -0.12450         4.98070         4.36370         3.25930         2.47440         1.94450       12.21230         3.70980       1.60950    0.91929      21.20742     1023.99300
587738947195174953    1922    53315     473      120.3100    19.6780900     18.99821       18.09962       17.69476       17.49810       17.32994       19.68583     19.62814        0.19734           0.14520           0.10531           0.07985           0.05662          0.03041         0.00696         0.00653         0.00759         0.02183          0.16697          0.10219        18.80087       17.95442       17.58945       17.41825       17.27332          19.38324             19.29825             18.76087        17.96442        17.59945        17.42825        17.29332       -16.71513          -17.51158          -17.87655          -18.04775          -18.18268          -16.09276          -16.17775         26.93426         32.09870         26.04754         20.72245         16.46365      83.33609       42.32221          15.48921           18.45916           14.97929           11.91696            9.46783             47.92449             24.33844           84.71973         30.52792        3.42895     0.03809915     17.4417       6.504314       0.0288308       7.90e-05       0.1181        0.1090         0.186        0.144        0.104        0.080        0.057        0.310        0.338          1.256         1.215            3         ['AIS']         0.57507           -0.80575         1.43873            1         -0.80575             0.18550            1          0.27680            0.37026         0.35295            124.51                     0.72265                   0.24088           9.93930         -0.22090         8.05030         5.62120         3.99910         3.03120         2.38240       11.78100         6.89090       2.97350    2.94714      20.67767      390.39900
587739407294595377    1925    53327       2      124.0211    18.8614600     19.70522       18.34246       17.56909       17.06240       16.83257       21.63041     21.18998        0.21151           0.15563           0.11287           0.08559           0.06068          0.05343         0.00755         0.00627         0.00587         0.01607          0.12153          0.08735        19.49371       18.18683       17.45621       16.97681       16.77188          21.30322             20.83327             19.45371        18.19683        17.46622        16.98681        16.79189       -18.34669          -19.60357          -20.33418          -20.81359          -21.00851          -16.49718          -16.96713         14.22882         25.91334         29.44820         31.11839         26.12752      14.21803       10.29338          26.47162           48.20977           54.78610           57.89335           48.60823             26.45154             19.15004           68.63442         18.26174        2.76348     0.04119595     23.9151       8.935706       0.0809180       3.88e-05       0.1277        0.6410         0.202        0.155        0.112        0.086        0.062        0.335        0.365          1.451         1.348            3         ['MIS']         1.86042           -0.59744         1.80326            1         -0.59744             0.17407            1          0.17594            0.04001         0.78405            363.14                     1.90627                   0.63542           7.91570         -0.43840         0.28630         0.57260         0.62060         0.57570         0.52800       10.25480         6.75830       3.41220    0.92208      19.77795     1767.47000
587739114699227433    1925    53327     216      122.6817    19.2472500     20.11098       18.32783       17.41657       17.00037       16.68009       23.44689     22.39554        0.22046           0.16221           0.11765           0.08921           0.06325          0.05950         0.00808         0.00585         0.00565         0.01158          0.33050          0.23839        19.89053       18.16562       17.29892       16.91116       16.61684          23.10667             22.02462             19.85052        18.17562        17.30892        16.92116        16.63684       -18.03958          -19.71448          -20.58118          -20.96894          -21.25326          -14.78343          -15.86548          9.87291         26.42454         34.03916         33.05804         30.13826       2.70061        3.43573          10.55297           28.24470           36.38383           35.33513           32.21423              2.88663              3.67239           21.66321          8.23478        2.95608     0.04283722     25.6160       3.285933       0.0841381       1.47e-04       0.1328        0.2670         0.210        0.162        0.117        0.089        0.064        0.348        0.380          1.609         1.679            3         ['MIS']         1.06888           -0.02672         0.23628            4         -0.02672             0.15195            3          0.08847            0.05260         0.85893            378.46                     1.31738                   0.43913           9.73070         -0.06840         8.16350         6.26810         4.39170         3.25200         2.50330       11.47520         7.88980       3.42920    0.97044      18.81722       53.25200
587739407832383822    1927    53321     139      125.7715    20.2707300     20.17583       18.24616       17.36611       16.97307       16.69668       23.26234     22.27469        0.20598           0.15156           0.10992           0.08335           0.05910          0.07508         0.00808         0.00603         0.00650         0.01357          0.31368          0.20873        19.96985       18.09460       17.25618       16.88972       16.63758          22.94728             21.93121             19.92985        18.10460        17.26619        16.89972        16.65758       -17.41072          -19.23597          -20.07438          -20.44085          -20.68299          -14.39329          -15.40936          9.17726         28.21080         35.40550         33.71732         29.56802       3.12763        3.74442           7.64830           23.51081           29.50685           28.09993           24.64191              2.60656              3.12059            0.76151          1.13359        2.98535     0.03966873     22.9244       3.462078       0.0661730       1.56e-04       0.1230        0.2150         0.194        0.150        0.108        0.083        0.059        0.322        0.351          1.759         1.729            3         ['MIS']         0.83340           -0.16462         0.04611            4          0.00000             0.00000            0          0.00000            0.02969         0.97031            293.84                     0.44248                   0.14749           9.73000         -0.17620         6.55390         5.40580         3.93250         2.97610         2.33490       11.38770         8.11890       3.30010    0.97271      19.93529       28.75500
587739114701193644    1927    53321     594      126.8117    21.6900800     19.17921       17.82030       17.22242       16.83929       16.58223       20.43331     20.00021        0.23375           0.17199           0.12474           0.09459           0.06706          0.03497         0.00792         0.00562         0.00522         0.01253          0.13634          0.07299        18.94546       17.64831       17.09768       16.74471       16.51516          20.06763             19.60153             18.90546        17.65831        17.10768        16.75470        16.53517       -18.46265          -19.70980          -20.26043          -20.61341          -20.83294          -17.30049          -17.76658         23.57594         42.55312         40.97083         38.53551         33.09682      44.36881       32.00766          22.28735           40.22731           38.73150           36.42928           31.28785             41.94375             30.25822           90.35565         31.02352        3.14353     0.04604295     26.0531       7.965617       0.0669786       8.55e-05       0.1427        0.3800         0.225        0.174        0.125        0.096        0.069        0.374        0.408          1.291         1.238            3         ['AIS']         0.94534           -0.38530         1.42185            2         -0.38530            -0.46469            1          0.38597            0.13104         0.48299            297.59                     0.29495                   0.09832           9.62550         -0.50220         3.52370         3.55170         2.83150         2.26650         1.89470       10.72470         4.16710       1.86370 -9999.00000   -9999.00000      712.11400
587738371673161832    1928    53327     146      127.6887    24.0198000     18.78982       17.82933       17.34314       16.94681       16.81940       19.87058     19.31984        0.16711           0.12296           0.08918           0.06762           0.04794          0.02423         0.00613         0.00680         0.00652         0.01348          0.16824          0.10043        18.62271       17.70638       17.25396       16.87919       16.77145          19.61131             19.03717             18.58271        17.71637        17.26396        16.88919        16.79146       -19.39516          -20.26150          -20.71391          -21.08868          -21.18641          -18.36656          -18.94069         31.73723         40.33736         35.47830         34.04592         26.13787      67.54692       53.82667          29.06648           36.94290           32.49274           31.18090           23.93833             61.86273             49.29706          221.78001         77.02706        3.23057     0.03264490     22.4320       6.454896       0.0874064       4.27e-05       0.1012        0.3350         0.160        0.123        0.089        0.068        0.049        0.265        0.289          1.180         1.167            3         ['AIS']         0.91585           -0.37141         1.78936            2         -0.37141            -0.38447            1          0.63859            0.04054         0.32087            394.07                     0.69182                   0.23061           9.29220         -0.34320         3.11740         3.08150         2.48140         1.98110         1.62290       11.10060         5.60090       2.51720    0.80016      15.51081     1609.76900
587738372747034821    1928    53327     332      127.4432    24.9389600     19.49256       18.23602       17.61667       17.17302       16.94252       21.19324     20.35547        0.25316           0.18627           0.13510           0.10244           0.07263          0.03845         0.00816         0.00763         0.00792         0.01331          0.35289          0.18049        19.23940       18.04975       17.48157       17.07058       16.86989          20.80073             19.92755             19.19940        18.05975        17.49157        17.08058        16.88989       -18.71949          -19.85914          -20.42732          -20.83831          -21.02900          -17.11815          -17.99134         17.98428         29.40055         28.76860         28.54362         23.87252      22.58580       23.70542          32.78720           53.60025           52.44814           52.03798           43.52207             41.17625             43.21743          108.79944         36.53339        3.06411     0.04942035     22.3489       3.077442       0.0851970       8.91e-05       0.1532        0.6450         0.242        0.186        0.135        0.103        0.074        0.402        0.438          1.249         1.210            3         ['AIS']         1.82310           -0.47155         1.68964            1         -0.47155            -0.13020            1          0.32604            0.18117         0.49278            383.51                     0.83543                   0.27848           9.01020         -0.49030         1.46370         1.87960         1.69280         1.42220         1.22780       10.82510         8.95910       4.04110    1.74326      22.39175     1241.30600
587738372746838345    1928    53327     437      127.0377    24.6327400     19.73495       18.41009       17.67298       17.22423       16.94700       21.00050     20.65282        0.18968           0.13956           0.10122           0.07675           0.05442          0.04129         0.00769         0.00581         0.00606         0.01231          0.30343          0.28038        19.54527       18.27052       17.57175       17.14747       16.89258          20.71463             20.34116             19.50527        18.28053        17.58176        17.15748        16.91258       -18.37357          -19.59831          -20.29708          -20.72136          -20.96626          -17.16420          -17.53767         13.56891         23.99073         26.47542         26.59188         23.37880      24.44976       16.19579          21.68517           38.34081           42.31171           42.49785           37.36286             39.07440             25.88332           58.30001         20.17229        3.16405     0.03599314     18.4969       3.579040       0.0837271       9.00e-05       0.1116        0.5660         0.176        0.136        0.098        0.075        0.054        0.292        0.319          1.282         1.274            3         ['AIS']         1.59815           -0.40429         1.50732            1         -0.40429            -0.70099            1          0.32186            0.07497         0.60317            376.50                     7.60348                   2.53449           7.94330         -0.68880         0.25740         0.56690         0.65120         0.59350         0.54090        9.62200         7.87860       3.54410    1.45945      16.89363      742.12500
587739114165043406    1929    53349     149      128.4638    22.1727400     18.75117       17.70264       17.40024       17.24424       17.07853       20.36878     19.65616        0.18485           0.13601           0.09865           0.07480           0.05304          0.03155         0.00671         0.00711         0.00705         0.01747          0.14224          0.06003        18.56632       17.56663       17.30159       17.16944       17.02550          20.07875             19.33996             18.52632        17.57663        17.31159        17.17944        17.04549       -16.61075          -17.56044          -17.82548          -17.95763          -18.09158          -15.05832          -15.79711         33.42912         45.87789         33.95555         26.05944         20.68513      43.91662       40.72704          25.87364           35.50880           26.28109           20.16962           16.00998             33.99081             31.52212          172.49530         58.61997        3.47085     0.03651767     19.1306       7.635202       0.0247419       7.92e-05       0.1132        0.3600         0.179        0.138        0.099        0.076        0.055        0.297        0.324          1.152         1.115            3         ['AIS']         0.77399           -0.91180         1.47069            1         -0.91180             0.41331            1          0.59369            0.22126         0.18505            106.52                     1.33817                   0.44606           7.44670         -0.28450         0.16750         0.42130         0.61360         0.60640         0.55670       10.40180         1.91910       0.87890    0.51633      19.66798      493.24700
