objID,plate,mjd,fiberID,F_Halpha,EW_Halpha,s2n_Halpha,F_Hbeta,EW_Hbeta,s2n_Hbeta,F_oiii,EW_oiii,s2n_oiii,F_nii,EW_nii,s2n_nii,ra,dec,redshift,SNVSS,RCl,SFIRST,Offset,A,M,L,H
587733428159578255,1162,52668,176,1522.011,42.268,74.28,300.983,7.611,44.166,77.191,2.046,12.753,565.178,15.613,55.04,218.7426,54.84386,0.0837,6,1,0.7,0.61,False,True,False,False
587733605331960012,1163,52669,35,239.288,9.586,56.774,40.989,2.188,10.825,40.48,2.194,8.929,124.093,4.945,29.812,224.102,54.23775,0.02827,5,1,2.7,0.49,False,True,False,False
587733605332484176,1164,52674,502,432.796,4.535,24.723,126.981,1.535,11.325,103.967,1.295,11.61,359.728,3.749,20.939,225.6871,53.50953,0.03371,5,1,0.9,0.58,False,True,False,False
587733429771763869,1164,52674,531,252.462,5.949,32.986,30.619,0.993,5.926,24.885,0.814,5.103,222.55,5.216,29.447,225.1461,53.96887,0.03369,5,1,3.3,0.61,False,True,False,False
587733428699398304,1165,52703,158,-999,-999,0.021,-994,-999,1.921,12.557,0.252,2.589,-994,-999,1.951,228.6856,51.63632,0.08295,20.9,3,NA,NA,True,True,True,False
587733604796203068,1165,52703,409,2103.394,27.418,132.587,418.258,5.942,53.834,1735.202,25.569,96.46,2299.098,29.81,75.917,227.3048,52.52844,0.0117,18.2,1,7.3,0.89,False,False,False,False
587733428700315744,1166,52751,495,1111.697,10.063,32.273,124.409,1.25,10.862,48.686,0.506,4.047,685.427,6.172,27.773,231.2125,50.31515,0.0374,5.5,1,4.5,0.16,False,True,False,False
587733604261495003,1167,52738,340,1121.233,27.417,43.128,144.526,5.212,22.556,48.338,1.731,7.852,533.501,12.975,39.09,233.0327,49.12486,0.02499,11.8,1,11.6,0.61,False,False,False,False
587733605335302325,1167,52738,447,4715.847,57.432,136.761,1232.551,11.67,76.111,490.268,4.968,60.642,1844.13,22.342,88.283,234.0147,49.58709,0.03794,6.1,1,5.0,0.46,False,True,False,False
587733609621881064,1167,52738,593,46.735,0.61,4.845,18.642,0.265,1.977,31.919,0.468,2.747,44.039,0.572,5.541,235.5262,48.58732,0.06798,11.1,1,7.2,0.51,True,True,True,False
587733604263985232,1169,52753,474,1526.754,32.511,32.758,326.842,6.463,22.609,1387.234,28.838,18.73,1201.682,25.455,30.253,239.1665,45.16963,0.09607,5.1,1,4.7,0.03,False,True,False,False
588011101034512528,1169,52753,635,243.432,10.23,38.886,32.609,1.611,6.345,109.225,5.519,11.721,212.464,8.881,28.087,241.3016,45.45332,0.04354,6.5,1,6.5,0.75,False,True,False,False
587733609088352422,1170,52756,121,255.338,7.166,29.333,25.875,0.987,5.136,35.965,1.379,5.775,309.909,8.651,26.438,242.7787,42.94629,0.06018,7.4,1,6.2,0.87,False,True,False,False
587733609088286747,1170,52756,138,4176.542,85.029,156.411,834.891,15.974,75.04,625.585,12.5,102.126,1094.4,22.163,102.696,242.5851,43.00975,0.02521,6.8,1,5.6,0.59,False,True,False,False
587733604265296092,1170,52756,473,16.288,0.234,1.72,22.613,0.352,2.526,16.867,0.27,3.437,22.683,0.324,3.564,242.0189,43.16347,0.0849,66,2,28.3,1.21,True,True,True,False
587733609626861608,1172,52759,444,5160.008,75.128,152.211,1095.378,12.15,79.022,927.735,10.987,94.488,1191.965,17.264,91.754,246.4553,40.34521,0.02904,14.7,1,12.1,0.55,False,True,False,False
587733609626796164,1172,52759,449,101.891,0.51,9.069,26.88,0.148,2.019,37.471,0.213,2.783,118.181,0.589,12.504,246.4582,40.4887,0.02918,97.5,4,29.5,0.82,True,False,True,False
587733604804067664,1172,52759,453,418.972,13.407,102.227,74.061,2.761,16.523,60.059,2.296,13.275,236.963,7.542,53.75,246.3809,40.13722,0.03286,7.4,1,3.9,0.90,False,True,False,False
587733609626796294,1172,52759,458,628.832,9.295,84.963,87.053,1.543,14.853,36.653,0.664,5.337,371.547,5.463,50.119,246.4352,40.47562,0.03178,5,1,4.9,0.30,False,True,False,False
587733604804198413,1172,52759,464,1108.309,15.683,103.238,194.375,2.844,28.023,29.519,0.448,5.123,387.747,5.458,48.684,246.5593,39.96717,0.03245,5.6,1,7.4,1.27,False,False,False,False
587733604805443917,1173,52790,104,831.344,27.677,85.673,83.626,3.93,15.658,21.344,0.998,4.321,535.289,17.726,54.367,249.0335,37.77467,0.05088,16,1,11.3,1.02,False,True,False,False
587733604804526388,1173,52790,410,1331.408,17.441,31.736,190.903,3.136,15.627,100.609,1.685,9.005,837.775,10.916,28.55,247.2416,39.31909,0.03392,6,1,5.9,0.31,False,True,False,False
587733609627451433,1173,52790,451,4677.162,28.847,28.187,1082.553,6.5,22.739,5238.077,33.036,27.545,3115.903,19.117,26.653,247.6361,39.3842,0.03046,17.9,1,17.4,0.00,False,False,False,False
587733604805968086,1174,52782,459,149.025,1.348,15.032,-999,-999,0.411,100.667,1.018,8.846,163.009,1.467,14.96,249.9574,36.90928,0.03785,7.5,1,3.8,0.14,True,True,True,False
587733608555282711,1174,52782,496,341.935,31.482,95.755,64.091,6.053,18.34,54.969,5.355,17.583,172.356,15.785,44.903,249.8297,36.02509,0.0602,5,1,4.3,1.10,False,True,False,False
587733603733406145,1175,52791,364,-999,-999,0.879,-994,-999,1.425,10.341,0.161,2.146,-999,-999,0.004,251.2203,34.21423,0.08505,31.2,2,NA,NA,True,True,True,False
587726877805838659,1178,52825,83,446.22,17.393,27.644,60.517,3.363,9.687,19.514,1.078,2.971,267.773,10.382,24.243,326.7611,-8.44115,0.06183,6.5,1,6.2,0.46,False,True,False,False
587726878879056359,1178,52825,426,79.46,1.258,6.884,22.359,0.375,2.632,72.706,1.264,8.045,52.341,0.824,5.318,325.7685,-7.36924,0.0705,7.8,1,7.6,0.06,True,True,True,False
587727213885915309,1178,52825,475,102.907,1.358,5.229,31.55,0.453,3.794,77.294,1.146,5.625,185.965,2.441,9.833,326.4915,-7.79686,0.09151,37.7,1,29.2,0.21,True,True,True,False
587732702850384235,1184,52641,415,27.833,0.481,4.496,23.942,0.442,3.511,20.526,0.391,3.036,30.599,0.526,5.035,124.7073,4.10876,0.09462,61.5,1,21.2,0.45,True,True,True,False
587732702850646067,1184,52641,569,46.921,1.374,5.656,-999,-999,0.198,7.955,0.308,3.55,58.851,1.714,5.752,125.2711,4.149,0.09651,16.1,1,7.6,0.47,True,True,True,False
587732577758150825,1185,52642,82,122.55,6.147,39.203,28.539,1.627,8.609,13.659,0.798,3.946,60.046,2.996,19.421,126.2415,3.59203,0.01388,6,3,NA,NA,False,True,False,False
587732578831695938,1185,52642,388,229.832,1.472,14.708,71.785,0.504,4.242,79.398,0.575,4.875,256.882,1.636,17.762,125.6737,4.32785,0.02878,29.5,1,18.3,0.50,True,False,True,False
587732578831761528,1185,52642,468,150.828,1.192,8.221,66.147,0.56,3.906,19.617,0.172,3.192,309.004,2.429,11.894,125.8403,4.37247,0.03106,16.1,1,14.4,0.01,False,False,False,False
587732771032137945,1186,52646,542,143.165,1.094,11.188,34.422,0.288,3.663,88.657,0.765,6.719,224.465,1.706,14.839,128.7999,5.30813,0.04599,10.1,1,9.0,0.13,True,True,True,False
587732578834776452,1189,52668,204,619.18,16.609,130.614,171.577,3.942,27.081,43.53,1.06,7.885,216.432,5.775,50.442,132.7971,5.07173,0.0284,5.7,1,4.0,1.38,False,True,False,False
587732578297905442,1190,52670,234,1441.436,30.446,31.271,390.919,8.054,24.085,3778.834,81.773,25.316,1085.721,22.812,27.838,132.7614,4.61077,0.07244,10.1,1,2.7,0.56,False,True,False,False
587734691424829486,1194,52703,350,4406.787,42.862,73.542,784.705,8.767,33.057,124.603,1.419,11.898,1666.789,16.126,54.268,137.4336,7.1738,0.01783,22.8,1,19.3,1.79,False,False,False,False
587732771573596183,1194,52703,556,61.639,0.383,3.188,29.234,0.192,2.5,33.723,0.229,2.288,99.056,0.613,6.27,139.1052,7.09542,0.0562,52.6,1,41.5,0.69,True,False,True,False
587732772110598255,1194,52703,561,276.286,3.867,18.428,79.684,1.208,4.954,175.599,2.742,14.628,285.1,3.97,16.888,139.4522,7.52519,0.06857,104.2,1,102.9,0.11,True,True,True,False
587732770500771926,1195,52724,44,2176.143,36.264,28.475,342.985,5.409,20.568,2082.003,34.156,24.757,2255.339,37.387,27.549,141.3519,6.6334,0.08005,7.1,1,6.4,0.05,False,True,False,False
587732771037184214,1195,52724,212,5.112,0.103,2.082,6.566,0.138,1.639,8.679,0.189,2.671,6.991,0.14,1.385,140.231,6.83681,0.07928,5.7,1,4.7,1.73,True,True,True,False
588013384338112662,1198,52669,350,3319.828,29.794,26.15,576.193,5.255,20.368,1692.825,16.063,27.34,2814.796,25.128,25.863,132.1417,39.45209,0.05066,6.6,1,5.9,0.09,False,True,False,False
587732054318121026,1198,52669,574,1884.292,28.239,77.584,256.827,4.503,35.736,210.557,3.757,9.209,1046.294,15.597,41.983,135.0651,40.29676,0.02891,7.3,1,3.6,0.69,False,False,False,False
587732053781250267,1198,52669,611,31.081,0.739,4.031,-999,-999,0.743,4.688,0.123,1.451,67.166,1.589,6.198,135.3273,40.11377,0.09617,51,2,11.8,1.33,True,True,True,False
587732052706853000,1199,52703,126,71.586,1.221,4.13,54.956,0.974,2.237,41.494,0.764,4.601,37.248,0.632,4.739,134.5338,38.53329,0.09429,8.2,1,8.7,0.12,True,True,True,False
587732053243855000,1199,52703,138,1835.963,69.575,28.471,270.987,11.915,19.513,1813.925,80.935,26.671,1812.747,68.332,26.45,134.5575,38.94212,0.08837,24.1,1,22.9,0.84,False,True,False,False
587732054317793412,1199,52703,461,75.48,1.816,8.708,14.775,0.521,2.743,28.168,0.984,3.478,96.518,2.31,10.939,134.2735,40.01371,0.09645,11.8,1,1.1,0.74,True,True,True,False
587732054318841911,1200,52668,480,407.759,2.848,22.44,75.173,0.559,7.18,204.866,1.579,17.577,397.032,2.759,20.946,136.72,41.40823,0.02736,51.8,1,58.2,0.13,True,False,True,False
588013383803142229,1200,52668,489,3220.683,41.751,49.255,598.259,7.504,35.433,83.489,1.095,10.158,1172.943,15.125,41.024,136.993,41.70894,0.02511,6.9,3,NA,NA,False,False,False,False
587732053782626546,1201,52674,222,8198.053,124.831,135.124,1293.974,21.577,72.972,414.795,7.068,57.074,3224.778,48.844,87.862,138.753,42.02436,0.0279,14.6,1,12.2,0.65,False,True,False,False
587734622162059713,1203,52669,624,303.016,2.777,16.628,-994,-999,1.469,107.836,1.24,8.712,603.681,5.504,23.293,117.8374,22.50414,0.0756,6.4,1,6.5,0.06,False,True,False,False
587734623237111983,1204,52669,524,467.489,2.608,21.056,81.769,0.512,6.889,136.838,0.888,10.841,715.521,3.97,25.683,119.5853,25.14921,0.0161,5.1,3,NA,NA,False,False,False,False
588297864173715803,1206,52670,556,76.621,2.323,11.077,22.544,0.718,3.067,64.152,2.118,8.69,67.391,2.033,8.709,124.3515,27.93576,0.09288,8.6,1,7.8,0.06,True,True,True,False
587734622704369977,1208,52672,489,434.315,16.233,96.001,79.062,3.351,18.887,26.077,1.133,6.806,216.248,8.04,50.853,128.1662,30.84502,0.03102,5.2,1,2.3,2.15,False,True,False,False
588297864176074995,1208,52672,618,1108.778,20.308,21.672,141.051,2.959,10.824,57.286,1.227,7.678,585.819,10.673,23.069,129.048,31.3248,0.06997,9.4,4,NA,NA,True,True,True,False
588297863641890863,1211,52964,111,641.833,18.576,60.508,119.323,4.142,22.512,26.611,0.935,4.311,274.436,7.901,36.191,135.2738,34.59064,0.0655,24.5,1,24.8,1.69,False,False,False,False
587734621635084526,1212,52703,21,641.016,14.95,34.418,60.417,2.017,10.031,29.823,0.997,6.693,394.48,9.151,34.29,138.655,36.10369,0.02464,6.9,1,5.8,1.05,False,False,False,False
588297864179351648,1212,52703,269,349.942,13.197,38.037,80.64,3.21,12.595,82.669,3.405,10.66,395.475,14.835,27.91,136.2891,35.68583,0.0584,6.3,1,5.3,0.79,True,False,True,False
587734623245107220,1212,52703,433,85.345,0.301,3.498,-999,-999,0.009,-994,-999,2.085,167.708,0.589,6.874,136.4386,36.3546,0.02423,7.6,1,4.6,0.13,False,False,False,False
588297864717140108,1213,52972,278,268.967,7.141,33.991,36.615,1.185,6.964,29.935,0.986,3.679,306.038,8.082,29.759,138.2602,37.15702,0.06053,5.2,1,3.8,0.22,False,True,False,False
587734622710136866,1214,52731,206,549.562,2.502,30.669,204.698,1.012,14.789,267.268,1.363,15.767,809.143,3.665,34.078,141.2197,38.35177,0.02774,13,1,5.0,0.08,True,False,True,False
588297863108886639,1215,52725,63,207.288,2.228,15.324,64.48,0.786,5.479,105.181,1.314,8.094,342.474,3.662,18.808,144.911,38.89965,0.04553,6.1,1,6.2,0.24,True,True,True,False
588297864720416929,1216,52709,433,445.582,12.845,68.355,67.39,2.535,11.705,18.354,0.694,4.101,188.431,5.403,38.384,146.6851,40.92539,0.04512,6.3,1,3.9,0.76,False,True,False,False
588297863111245896,1217,52672,3,67.696,0.917,1.911,-999,0.774,0.999,26.558,0.395,3.859,38.574,0.52,4.028,151.2742,41.09426,0.09253,27.7,4,3.8,0.41,True,True,True,False
588297864721137784,1217,52672,312,159.653,2.431,12.545,59.514,0.952,3.107,126.331,2.092,9.503,200.041,3.03,14.888,148.6111,41.60845,0.06976,11.2,1,12.3,0.23,True,True,True,False
588297863649624112,1218,52709,626,950.488,5.798,26.317,214.405,1.262,9.768,303.982,1.88,15.074,911.157,5.529,25.804,155.2523,42.9853,0.02321,5.2,1,2.1,0.72,False,False,False,False
587734893820444723,1220,52723,490,200.036,9.571,34.086,36.524,1.871,6.478,175.798,9.343,20.449,227.945,10.849,24.96,165.0394,10.05338,0.0639,7.9,1,8.6,0.19,True,True,False,True
587734893820510277,1220,52723,504,91.808,1.046,10.145,48.494,0.568,4.201,48.843,0.594,4.113,128.607,1.457,10.663,165.1849,10.07179,0.07446,8.7,1,5.1,0.43,True,True,True,False
587734893283704841,1220,52723,547,5887.249,37.106,26.534,1671.162,10.067,22.85,1173.997,7.435,21.516,3297.507,20.674,19.887,165.3603,9.7889,0.02718,5.5,1,6.7,0.18,False,True,False,False
587734893285408838,1222,52763,423,30.292,0.445,4.01,-999,-999,0.69,24.667,0.394,3.473,73.158,1.07,6.591,169.3234,9.95881,0.07891,56.2,1,42.2,0.54,True,True,True,False
587732770514206733,1223,52781,166,473.443,13.24,110.576,111.506,2.866,22.545,20.909,0.566,3.241,153.244,4.263,47.07,172.1663,9.09868,0.02095,5.5,3,NA,NA,False,False,False,False
587732770514206833,1223,52781,178,1976.231,13.503,59.851,256.75,2.12,21.022,71.705,0.603,5.948,903.738,6.142,39.502,172.266,9.11204,0.02081,31.2,1,27.8,0.41,False,False,False,False
587732770514141352,1223,52781,183,232.087,6.61,53.964,43.368,1.639,10.144,33.489,1.283,8.545,94.951,2.69,22.646,172.1293,9.1044,0.02107,5.7,3,NA,NA,False,True,False,False
587734892212781098,1223,52781,187,1156.598,12.738,69.504,202.759,2.599,21.752,66.925,0.879,7.433,571.3,6.259,38.57,172.0619,9.14708,0.02109,8.6,1,6.5,0.77,False,True,False,False
587732772663328821,1225,52760,577,3684.381,42.016,103.373,631.04,7.559,58.421,173.391,2.137,13.969,1290.068,14.634,69.234,175.9764,10.78475,0.01973,46.1,1,37.8,0.76,False,False,False,False
587732772127178900,1226,52734,596,759.73,12.741,44.868,93.151,1.957,13.688,47.553,1.015,6.388,491.842,8.205,32.563,177.6765,10.52134,0.03463,5.4,1,3.9,0.35,False,True,False,False
587734893825884230,1227,52733,389,3415.509,173.925,171.39,833.786,27.561,101.845,1923.15,69.07,154.831,472.045,23.913,116.447,177.7952,10.63367,0.02241,5.8,3,NA,NA,False,False,False,False
587732770518007838,1228,52728,52,103.902,0.655,7.015,-994,-999,1.377,32.545,0.229,2.715,104.205,0.653,5.59,180.998,9.21648,0.03478,5.6,1,4.8,0.23,False,False,False,False
587732772127965350,1228,52728,398,1433.098,35.252,42.717,203.773,5.364,22.114,37.311,1.009,5.959,715.283,17.502,33.957,179.5083,10.52673,0.06453,6.5,1,7.4,0.03,False,True,False,False
587732771055337475,1229,52723,240,137.059,1.212,9.248,35.489,0.333,1.872,27.321,0.265,1.431,113.718,1,6.626,182.0087,9.76587,0.06941,14,1,5.2,0.87,True,True,True,False
587734893827588172,1229,52723,375,20.405,1.127,3.921,81.259,6.462,8.722,87.731,6.935,9.104,-999,-999,0,181.668,10.78135,0.08916,14.2,1,10.3,0.39,True,False,False,True
587734893827850368,1229,52723,458,104.577,1.111,6.225,49.021,0.564,2.51,93.755,1.108,4.839,218.631,2.311,14.518,182.3647,10.8114,0.06883,6.3,1,7.0,0.01,True,True,True,False
587732772130455618,1230,52672,546,46.207,0.526,4.097,9.15,0.105,2.133,12.826,0.154,2.401,43.475,0.492,4.589,185.1961,10.51175,0.06758,7.6,1,7.1,0.46,True,True,True,False
587732769983627534,1231,52725,47,-994,-999,2.149,17.552,0.318,1.549,-999,-999,0.527,54.683,0.973,4.042,186.8263,8.84355,0.08848,44.8,2,NA,NA,True,True,True,False
587734892757057618,1232,52731,40,344.458,5.542,28.899,93.777,1.444,11.002,95.192,1.541,9.69,390.808,6.254,24.952,189.1065,9.91445,0.09315,7.7,1,8.6,0.24,False,True,False,False
587734893829750789,1232,52731,323,70.657,0.776,6.235,45.071,0.535,3.888,21.037,0.258,3.724,70.204,0.767,5.883,186.681,10.77288,0.06663,5.2,1,6.0,0.27,True,True,True,False
587734891683119143,1233,52734,250,4965.57,40.955,46.34,1012.949,6.788,28.454,335.65,2.391,16.667,2302.414,18.891,38.805,188.6815,9.00469,0.04295,8.1,1,6.7,0.27,False,True,False,False
587734861606486162,1234,52724,27,1028.812,31.887,35.316,111.851,4.195,16.439,48.658,1.857,8.13,701.453,21.626,29.885,147.0876,7.02377,0.06155,6.9,1,1.3,0.49,False,True,False,False
587734862680752244,1235,52734,167,5967.337,182.624,133.466,1245.256,29.787,66.034,1182.934,30.106,89.651,1753.777,53.392,85.536,148.2932,7.8736,0.0407,8.1,1,3.3,0.42,False,True,False,False
587732770506014813,1237,52762,122,295.193,2.13,14.272,108.183,0.862,8.926,158.338,1.298,9.564,524.809,3.766,14.874,153.3736,7.90433,0.04573,7.8,1,7.0,0.45,True,False,True,False
587732771579625722,1237,52762,433,28.659,0.521,2.205,-999,-999,0,13.821,0.277,1.754,51.345,0.929,4.386,153.0267,8.69253,0.09844,210,4,34.3,0.30,True,True,True,False
587734861609959427,1238,52761,207,21.271,0.176,2.707,63.049,0.54,3.023,16.786,0.149,1.725,18.664,0.153,2.409,155.0176,7.77282,0.04508,8.6,1,0.7,1.00,True,False,True,False
587734862146699447,1238,52761,296,24.207,0.464,3.676,22.882,0.461,1.996,16.288,0.34,3.761,13.45,0.256,3.862,154.8009,8.07998,0.08654,40.3,4,5.3,0.89,True,True,True,False
587732772116955315,1238,52761,342,3941.506,129.764,63.495,668.816,22.24,43.858,1093.693,37.539,53.191,1286.029,42.117,46.747,154.0178,9.19532,0.06692,5,1,2.0,0.26,False,True,False,False
587732771580870788,1238,52761,550,72.886,0.649,7.335,20.87,0.19,1.803,52.827,0.502,4.136,119.583,1.06,7.371,155.8443,8.86699,0.0626,184,4,11.9,0.58,True,True,True,False
587735043608608937,1265,52705,158,1819.819,20.233,44.792,526.596,6.334,27.118,4393.838,54.578,38.871,1322.646,14.628,36.495,121.3959,24.16399,0.05968,4781,4,NA,NA,True,True,False,True
587735043609329848,1265,52705,636,714.238,11.696,81.752,186.546,2.503,25.148,118.519,1.696,22.868,265.411,4.324,46.855,122.8163,25.17937,0.01371,8,3,NA,NA,False,False,False,False
587735043609329845,1266,52709,313,4737.854,41.199,148.799,823.516,7.194,64.4,103.864,0.943,8.993,1808.683,15.645,111.36,122.8062,25.20687,0.01361,18.1,1,2.0,0.39,False,True,False,False
587735241172844732,1267,52932,505,-999,-999,0.055,4.797,0.186,2.013,6.042,0.244,2.488,-999,-999,0.002,126.9996,28.26108,0.09239,9.5,3,NA,NA,True,True,True,False
587735042538733626,1269,52937,243,141.298,1.281,9.951,55.187,0.552,2.092,125.604,1.288,6.038,704.37,6.354,14.696,129.8159,28.84411,0.07896,926,2,124.7,0.39,True,False,True,False
587734621631086753,1269,52937,330,488.141,10.927,87.017,92.745,2.227,19.002,14.422,0.358,2.764,175.251,3.902,37.63,129.6417,30.79868,0.02565,7.5,3,NA,NA,False,False,False,False
587735240103362594,1272,52989,101,2744.31,22.536,26.659,403.077,3.511,20.775,626.564,5.623,30.649,1315.091,10.743,28.827,136.9427,33.1669,0.04926,5.5,1,3.8,0.55,False,True,False,False
587735044152033380,1272,52989,313,17.802,0.244,4.027,-994,-999,1.238,-999,-999,0.018,30.133,0.411,2.86,134.9439,33.20264,0.08616,5.6,1,2.7,0.14,True,True,True,False
587735042543190139,1273,52993,26,890.131,12.606,47.571,190.679,2.737,28.466,68.562,1.025,9.389,396.001,5.579,34.552,139.873,34.30286,0.04585,6.8,1,8.1,0.69,False,True,False,False
587735240104542357,1273,52993,78,175.431,1.961,8.527,25.213,0.403,3.147,25.708,0.413,3.106,213.871,2.378,10.094,139.6484,34.55322,0.02121,5.7,3,NA,NA,False,False,False,False
587735043080061061,1273,52993,599,1084.047,22.476,28.702,137.416,3.086,17.081,367.248,8.467,21.907,1285.834,26.519,22.774,139.5314,34.66278,0.09711,9.9,1,11.3,0.12,False,True,False,False
587735239568326695,1274,52995,44,8128.493,81.825,174.566,2200.196,14.305,105.405,2465.395,17.499,149.348,1687.462,16.898,108.117,141.5346,34.89539,0.01639,6.6,1,4.3,0.85,False,True,False,False
587735043617259581,1274,52995,267,154.554,1.615,23.65,27.238,0.303,4.36,59.562,0.689,10.596,148.985,1.549,19.579,140.2197,35.36828,0.02495,5.3,3,NA,NA,False,False,False,False
587735044155834480,1275,52996,573,2256.227,42.111,88.768,449.891,8.474,47.696,118.753,2.322,25.584,774.437,14.378,59.456,144.2186,37.69489,0.01455,10.8,3,NA,NA,False,False,False,False
587735042545811568,1276,53035,96,1140.915,29.225,45.699,179.603,5.629,25.525,61.346,1.94,12.326,453.349,11.551,37.104,146.2479,37.22851,0.05293,8.2,1,2.8,0.25,False,True,False,False
587735043082551337,1276,53035,185,2938.194,35.65,22.73,624.109,8.435,18.006,5619.368,78.428,14.865,3159.825,38.137,19.874,145.8065,37.39142,0.05309,6.5,1,6.7,0.17,False,True,False,False
587735241181560869,1276,53035,608,1274.473,58.274,186.844,321.792,10.668,59.374,262.427,9.372,61.114,347.715,15.816,81.057,147.4525,38.84515,0.04111,5.3,1,2.2,2.24,False,True,False,False
587735430688538664,1278,52735,431,2243.432,75.271,137.822,336.796,12.729,54.465,250.427,9.655,52.373,767.642,25.619,80.941,189.028,50.47185,0.03965,13.1,1,11.7,0.95,False,True,False,False
587735430152847406,1279,52736,118,37.379,0.243,1.888,-999,0.193,0.825,14.39,0.107,1.924,-994,-999,2.232,193.2646,49.8797,0.03149,5.2,1,3.6,0.16,True,True,True,False
587732483825467544,1279,52736,421,-994,-999,1.741,-994,-999,1.399,13.918,0.189,3.422,-999,-333,0.767,192.0788,50.11744,0.0937,13.5,1,4.2,0.12,True,True,True,False
587735431230193667,1283,52762,622,254.153,2.158,18.153,78.825,0.666,6.834,188.76,1.665,14.555,218.192,1.843,19.921,205.7496,49.06337,0.06259,11.3,1,6.2,1.42,True,True,True,False
587735429083562202,1284,52736,10,407.406,17.947,35.424,68.337,3.181,10.512,123.654,5.952,15.241,185.612,8.133,23.799,207.9707,46.84063,0.09642,8.6,1,8.1,4.71,True,True,False,True
587735489207861280,1286,52725,96,492.46,35.276,122.23,139.283,6.356,42.286,90.555,4.498,28.426,196.586,14.009,72.616,213.1084,45.69166,0.02698,19.9,1,14.7,8.92,False,False,False,False
587735490819129589,1287,52728,500,1128.149,19.952,22.177,162.352,3.335,14.753,585.118,12.261,29.89,1325.085,23.311,27.194,215.8189,46.14565,0.07324,5.7,1,4.7,0.02,False,True,False,False
587732484369809590,1288,52731,379,14.168,0.209,3.126,-999,-999,0.065,26.061,0.422,2.692,24.273,0.356,4.747,217.0829,45.98601,0.07356,5.4,1,5.3,0.13,True,True,True,False
587732482224029838,1289,52734,133,91.318,1.803,12.787,29.022,0.647,2.889,33.195,0.758,5.238,117.239,2.303,16.195,220.9668,42.82833,0.07978,5.1,1,5.7,0.39,True,True,True,False
587732483834183717,1289,52734,425,686.235,15.39,121.031,160.491,3.365,30.022,29.324,0.65,5.685,201.215,4.489,47.37,220.3834,44.51276,0.01091,5.2,3,NA,NA,False,False,False,False
587732483837591564,1292,52736,507,469.522,5.834,28.209,130.626,1.721,11.986,273.998,3.758,15.884,610.561,7.546,24.551,229.6621,40.75008,0.06516,44,1,45.4,0.27,True,True,True,False
587735489750892571,1293,52765,391,2068.946,34.929,54.885,390.03,6.495,34.994,186.069,3.213,21.894,872.713,14.656,44.623,230.4299,39.62558,0.04856,7.1,1,4.3,0.40,False,True,False,False
587735490826272780,1294,52753,546,103.998,1.065,8.556,20.826,0.233,2.653,88.884,1.02,5.601,193.349,1.97,15.68,234.8833,38.16371,0.06488,46.1,1,32.3,0.80,True,True,True,False
587734949115723956,1295,52934,499,45.221,1.05,5.743,18.003,0.46,2.738,22.466,0.592,4.408,35.079,0.81,5.958,122.6711,6.0439,0.09815,8.7,1,8.1,0.26,True,True,True,False
587734948046700680,1299,52972,132,112.387,6.273,31.277,16.173,1.034,4.511,26.005,1.706,5.983,88.594,4.919,19.68,133.4193,7.15637,0.09453,11.7,1,9.3,0.19,True,True,True,False
587735344795811977,1300,52973,335,1274.439,99.436,35.449,269.934,26.156,26.452,1759.071,172.506,33.137,380.835,29.557,23.593,135.2809,8.91646,0.0838,5.2,1,5.1,0.17,False,False,False,False
587735344798957821,1303,53050,365,47.701,0.546,6.029,-999,-999,0.452,28.604,0.359,3.066,104.559,1.19,10.434,142.4684,10.1144,0.07629,15.8,1,11.6,0.60,True,True,True,False
587735344799350868,1303,53050,443,2651.419,7.95,22.723,480.751,1.996,20.68,643.821,2.689,18.125,4161.271,12.411,24.034,143.442,10.1525,0.01078,56.6,1,45.6,0.34,True,False,True,False
587734949661966392,1303,53050,577,191.875,3.202,18.743,70.27,1.239,6.161,116.915,2.139,12.728,236.359,3.924,22.599,143.9097,9.95656,0.0762,11.2,1,8.8,0.21,True,True,True,False
587735343726067735,1304,52993,490,748.781,6.558,81.834,125.139,1.198,19.887,40.275,0.4,5.336,334.744,2.916,38.604,144.5329,9.52392,0.01109,13.6,3,NA,NA,False,False,False,False
587734948588945525,1305,52757,274,4404.557,348.368,189.755,1364.134,52.999,130.927,4675.575,203.106,255.194,249.409,19.625,81.56,145.7228,9.49545,0.01062,9.8,3,NA,NA,False,False,False,False
587735344264904760,1306,52996,592,2216.23,25.206,34.395,324.439,4.184,31.908,153.535,2.046,15.483,1322.877,14.966,31.079,149.0673,10.48608,0.0298,12.5,1,8.9,0.65,False,False,False,False
587731892186775648,1309,52762,366,92.21,2.727,14.893,28.554,0.89,3.449,56.46,1.82,6.752,82.583,2.43,12.463,171.1235,57.81568,0.06919,5.6,1,6.2,0.10,True,True,True,False
587731889502683319,1310,53033,203,17.105,0.43,3.019,4.08,0.111,1.291,-994,-999,1.231,9.364,0.234,2.154,173.0948,55.97182,0.05005,46,2,10.8,2.00,True,True,True,False
587731891650494512,1310,53033,455,1632.809,15.864,74.339,225.771,2.277,23.096,36.518,0.381,2.907,614.73,5.941,41.65,173.8533,57.64996,0.0287,14.3,1,13.5,0.66,False,False,False,False
587731891113754714,1310,53033,556,65.547,1.266,12.731,24.274,0.501,4.826,40.294,0.863,6.292,84.379,1.621,15.109,174.6472,57.37799,0.07895,7.3,1,7.0,0.13,True,True,True,False
